chain,address,evidence_path,llm_proposed_label,llm_confidence,llm_risk_categories,llm_summary,llm_uncertainties,explorer_link,decision,final_label,final_confidence,corrected_risk_categories,comment
ethereum,0xee11b989cf7784209c78056c6f5191ac8e07b9f4,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xee11b989cf7784209c78056c6f5191ac8e07b9f4.json,B,medium,,0xee11b989cf7784209c78056c6f5191ac8e07b9f4: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0xee11b989cf7784209c78056c6f5191ac8e07b9f4,,,,,
ethereum,0xee62fdefdb8ed5e31d851fe7a1002dcd69aeb003,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xee62fdefdb8ed5e31d851fe7a1002dcd69aeb003.json,R2,low,unresolved_proxy_delegatecall; token_movement_capability,"0xee62fdefdb8ed5e31d851fe7a1002dcd69aeb003 exposes unresolved_proxy_delegatecall, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.",https://etherscan.io/address/0xee62fdefdb8ed5e31d851fe7a1002dcd69aeb003,,,,,
ethereum,0xeed5432b1d1ee2ba31830e8936b43dbab84563a8,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xeed5432b1d1ee2ba31830e8936b43dbab84563a8.json,B,medium,,0xeed5432b1d1ee2ba31830e8936b43dbab84563a8: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0xeed5432b1d1ee2ba31830e8936b43dbab84563a8,,,,,
ethereum,0xeef002afc28af73619d16bcdc58a0f7f8893574e,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xeef002afc28af73619d16bcdc58a0f7f8893574e.json,B,medium,,0xeef002afc28af73619d16bcdc58a0f7f8893574e: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0xeef002afc28af73619d16bcdc58a0f7f8893574e,,,,,
ethereum,0xeefbfa786e79b4e3896726c93dde00199a624593,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xeefbfa786e79b4e3896726c93dde00199a624593.json,B,medium,,0xeefbfa786e79b4e3896726c93dde00199a624593: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0xeefbfa786e79b4e3896726c93dde00199a624593,,,,,
ethereum,0xef8cc49ca1fd7f5c35924a33547d76fe1c85d4e8,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xef8cc49ca1fd7f5c35924a33547d76fe1c85d4e8.json,R2,low,token_movement_capability,"0xef8cc49ca1fd7f5c35924a33547d76fe1c85d4e8 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0xef8cc49ca1fd7f5c35924a33547d76fe1c85d4e8,,,,,
ethereum,0xef93688b67019e4b48f19d924f9f8c1f01fb4b3f,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xef93688b67019e4b48f19d924f9f8c1f01fb4b3f.json,R2,low,ownership_admin_capability,"0xef93688b67019e4b48f19d924f9f8c1f01fb4b3f exposes ownership_admin_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0xef93688b67019e4b48f19d924f9f8c1f01fb4b3f,,,,,
ethereum,0xefc0f6f6e73915bdd816b4881c204999b7e200ab,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xefc0f6f6e73915bdd816b4881c204999b7e200ab.json,R2,low,token_movement_capability,"0xefc0f6f6e73915bdd816b4881c204999b7e200ab exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0xefc0f6f6e73915bdd816b4881c204999b7e200ab,,,,,
ethereum,0xefd941b9a778051f5e7bef82fc51bd46ec518511,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xefd941b9a778051f5e7bef82fc51bd46ec518511.json,R2,low,token_movement_capability,"0xefd941b9a778051f5e7bef82fc51bd46ec518511 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0xefd941b9a778051f5e7bef82fc51bd46ec518511,,,,,
ethereum,0xf1adfb6e5eaa7616c1e29c59e4c845f9d09feea9,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xf1adfb6e5eaa7616c1e29c59e4c845f9d09feea9.json,R2,low,token_movement_capability,"0xf1adfb6e5eaa7616c1e29c59e4c845f9d09feea9 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0xf1adfb6e5eaa7616c1e29c59e4c845f9d09feea9,,,,,
ethereum,0xf34aecff305b439f3d7571b947f6bdf769639de3,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xf34aecff305b439f3d7571b947f6bdf769639de3.json,R2,low,token_movement_capability,"0xf34aecff305b439f3d7571b947f6bdf769639de3 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0xf34aecff305b439f3d7571b947f6bdf769639de3,,,,,
ethereum,0xf366fbf916917117e6a2782ae5f920b4b0c5b3e4,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xf366fbf916917117e6a2782ae5f920b4b0c5b3e4.json,B,medium,,0xf366fbf916917117e6a2782ae5f920b4b0c5b3e4: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0xf366fbf916917117e6a2782ae5f920b4b0c5b3e4,,,,,
ethereum,0xf38224a305f4718d4e272ec86abe9d0f9a3147f4,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xf38224a305f4718d4e272ec86abe9d0f9a3147f4.json,R2,low,ownership_admin_capability; token_movement_capability; destructive_capability_selfdestruct,"0xf38224a305f4718d4e272ec86abe9d0f9a3147f4 exposes ownership_admin_capability, token_movement_capability, destructive_capability_selfdestruct based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | As above, linear-sweep SELFDESTRUCT counts are not confirmed reachable code. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.",https://etherscan.io/address/0xf38224a305f4718d4e272ec86abe9d0f9a3147f4,,,,,
ethereum,0xf456464cd3ac63e94e122a88ec8d2bb9605d3823,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xf456464cd3ac63e94e122a88ec8d2bb9605d3823.json,R2,low,token_movement_capability,"0xf456464cd3ac63e94e122a88ec8d2bb9605d3823 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0xf456464cd3ac63e94e122a88ec8d2bb9605d3823,,,,,
ethereum,0xf4ad74f2bf4c8c9b1709c86893af664d3cd2da9e,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xf4ad74f2bf4c8c9b1709c86893af664d3cd2da9e.json,R2,low,token_movement_capability,"0xf4ad74f2bf4c8c9b1709c86893af664d3cd2da9e exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0xf4ad74f2bf4c8c9b1709c86893af664d3cd2da9e,,,,,
ethereum,0xf4b2569a806c1f4d1be0cebc3f0475a3d17a1c4d,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xf4b2569a806c1f4d1be0cebc3f0475a3d17a1c4d.json,R2,low,ownership_admin_capability; token_movement_capability,"0xf4b2569a806c1f4d1be0cebc3f0475a3d17a1c4d exposes ownership_admin_capability, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0xf4b2569a806c1f4d1be0cebc3f0475a3d17a1c4d,,,,,
ethereum,0xf4d6b60e29f079505b06894ccdb6693db4b1b079,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xf4d6b60e29f079505b06894ccdb6693db4b1b079.json,R2,low,ownership_admin_capability; token_movement_capability,"0xf4d6b60e29f079505b06894ccdb6693db4b1b079 exposes ownership_admin_capability, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0xf4d6b60e29f079505b06894ccdb6693db4b1b079,,,,,
ethereum,0xf4f3022183afcdca51469e760976811652b1d1d7,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xf4f3022183afcdca51469e760976811652b1d1d7.json,R2,low,unresolved_proxy_delegatecall; token_movement_capability,"0xf4f3022183afcdca51469e760976811652b1d1d7 exposes unresolved_proxy_delegatecall, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.",https://etherscan.io/address/0xf4f3022183afcdca51469e760976811652b1d1d7,,,,,
ethereum,0xf519428475b23fb9f00bc88ee0eff615a7903fd4,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xf519428475b23fb9f00bc88ee0eff615a7903fd4.json,R2,low,ownership_admin_capability; token_movement_capability; destructive_capability_selfdestruct,"0xf519428475b23fb9f00bc88ee0eff615a7903fd4 exposes ownership_admin_capability, token_movement_capability, destructive_capability_selfdestruct based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | As above, linear-sweep SELFDESTRUCT counts are not confirmed reachable code. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.",https://etherscan.io/address/0xf519428475b23fb9f00bc88ee0eff615a7903fd4,,,,,
