review_id,contract_address,exact_bytecode_hash,bytecode_family_id,represented_contract_count,verified_project_name,coverage_status,llm_label,llm_confidence,llm_explanation,evidence_summary,decision,final_label,final_confidence,comment,llm_risk_categories,llm_uncertainties,represented_addresses,bytecode_length,first_observed_block,authorization_frequency,evidence_path,explorer_link,diagnostic_reasons
V2-0528,0xab30e3f3ab97bc419ab3a71edf62772622097d7b,c8e83fcbae2137faaa905fce0453cc07f44b03225f7eadd0ff8d05e57e8f8904,FAM00325,1,,PARTIAL,R2,low,"0xab30e3f3ab97bc419ab3a71edf62772622097d7b: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability, unresolved_proxy_target).","exec=23266B meta=0B; reachable={'CALL': 9, 'SSTORE': 4, 'DELEGATECALL': 3}; unguarded=none; guards=48; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; a reachable DELEGATECALL has an unresolved (non-constant) target",,,,,guard_dominated_sensitive_capability; unresolved_proxy_target,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | A reachable DELEGATECALL has a non-constant target: the code actually executed in the EOA's context depends on runtime state and may be upgradeable. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; a reachable DELEGATECALL has an unresolved (non-constant) target; metadata trailer not separable (executable_fallthrough_into_metadata_possible); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0xab30e3f3ab97bc419ab3a71edf62772622097d7b,23266,25673239,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xab30e3f3ab97bc419ab3a71edf62772622097d7b.json,https://etherscan.io/address/0xab30e3f3ab97bc419ab3a71edf62772622097d7b,low_confidence; proxy_or_delegatecall; no_recognizable_solidity_metadata
V2-0529,0x4eff4d390d89b2195fe3cb63b06731ae584a1375,c91b553f0508df11228063628d9402303da3b3c075882ab3005ede9fbc61c7cf,FAM00178,1,,PARTIAL,U,medium,"0x4eff4d390d89b2195fe3cb63b06731ae584a1375: no reachable capability found, but coverage is PARTIAL, so absence cannot be concluded from this evidence.",exec=2666B meta=53B; reachable=none; unguarded=none; guards=0; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: CALLx3,,,,,incomplete_control_flow_coverage,capabilities present in executable code were never reached by the traversal: CALLx3,0x4eff4d390d89b2195fe3cb63b06731ae584a1375,2719,25595229,361,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x4eff4d390d89b2195fe3cb63b06731ae584a1375.json,https://etherscan.io/address/0x4eff4d390d89b2195fe3cb63b06731ae584a1375,u_case; analyzer_disagreement_present_but_unreached; label_changed_v1_B_to_v2_U
V2-0530,0xf519428475b23fb9f00bc88ee0eff615a7903fd4,c93a66f5fa5073d0014ff4d03fc31f478a0d074d69cee3dafa6c9366e8dccfd7,FAM00270,1,,PARTIAL,R2,low,"0xf519428475b23fb9f00bc88ee0eff615a7903fd4: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control, unguarded_state_write_or_creation).","exec=11860B meta=0B; reachable={'CALL': 7, 'SSTORE': 8}; unguarded={'CALL': 5, 'SSTORE': 2}; guards=19; ecrecover=True; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATEx1, CREATE2x4, SELFDESTRUCTx2",,,,,unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATEx1, CREATE2x4, SELFDESTRUCTx2; metadata trailer not separable (executable_fallthrough_into_metadata_possible); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0xf519428475b23fb9f00bc88ee0eff615a7903fd4,11860,25631581,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xf519428475b23fb9f00bc88ee0eff615a7903fd4.json,https://etherscan.io/address/0xf519428475b23fb9f00bc88ee0eff615a7903fd4,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata
V2-0531,0xbf47e3c1d8f428533d8a93929154cb465d0c3767,ca0550604e6cce9779250ef7c1f1eb6e7a32a6ca762b0c3631a3697beada9a90,FAM00016,1,,PARTIAL,R2,low,0xbf47e3c1d8f428533d8a93929154cb465d0c3767: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control).,"exec=13527B meta=0B; reachable={'CALL': 11}; unguarded={'CALL': 3}; guards=1; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4",,,,,unguarded_call_with_unproven_target_control,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0xbf47e3c1d8f428533d8a93929154cb465d0c3767,13527,25616121,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xbf47e3c1d8f428533d8a93929154cb465d0c3767.json,https://etherscan.io/address/0xbf47e3c1d8f428533d8a93929154cb465d0c3767,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata
V2-0532,0xd32e49ee2ff16116855ab436efd789cc73ecbb84,ca13a5a3e69de0b0ebb383c9c24133ba8d96035ce71fe78799bb92166e4d33ab,FAM00378,1,,PARTIAL,R2,low,"0xd32e49ee2ff16116855ab436efd789cc73ecbb84: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control, unguarded_state_write_or_creation).","exec=14855B meta=0B; reachable={'CALL': 24, 'SSTORE': 8}; unguarded={'CALL': 21, 'SSTORE': 2}; guards=22; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATEx2",,,,,unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATEx2; metadata trailer not separable (executable_fallthrough_into_metadata_possible); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0xd32e49ee2ff16116855ab436efd789cc73ecbb84,14855,25631109,2,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xd32e49ee2ff16116855ab436efd789cc73ecbb84.json,https://etherscan.io/address/0xd32e49ee2ff16116855ab436efd789cc73ecbb84,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata
V2-0533,0x74b02e949024b3cc3473215a6175de48b90c92f4,ca7aebd26f777eb9fcb01f95e38aa9ad36ed34d38a8023b560021677cae576cf,FAM00241,1,,COMPLETE,R2,medium,0x74b02e949024b3cc3473215a6175de48b90c92f4: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability).,exec=5876B meta=53B; reachable={'CALL': 1}; unguarded=none; guards=3; ecrecover=True; unresolved_jumps=0; coverage=COMPLETE,,,,,guard_dominated_sensitive_capability,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | No verified source on Sourcify to corroborate the bytecode evidence.",0x74b02e949024b3cc3473215a6175de48b90c92f4,5929,25640447,2,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x74b02e949024b3cc3473215a6175de48b90c92f4.json,https://etherscan.io/address/0x74b02e949024b3cc3473215a6175de48b90c92f4,label_changed_v1_B_to_v2_R2
V2-0534,0x824de88b4654502b49ba80fdb7e5157639b756f8,ca85f819a2f1770725fd6d51677a5e171a1731bcc3739fd543383b5c64cb50fb,FAM00264,1,,PARTIAL,R2,low,"0x824de88b4654502b49ba80fdb7e5157639b756f8: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control, unguarded_state_write_or_creation).","exec=10023B meta=0B; reachable={'CALL': 4, 'SSTORE': 5}; unguarded={'CALL': 4, 'SSTORE': 4}; guards=9; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATEx1",,,,,unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATEx1; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0x824de88b4654502b49ba80fdb7e5157639b756f8,10023,25602525,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x824de88b4654502b49ba80fdb7e5157639b756f8.json,https://etherscan.io/address/0x824de88b4654502b49ba80fdb7e5157639b756f8,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata
V2-0535,0x81f604e86f6c02c982075efcea800de826598f2a,cb1d7ba7686e828aa8aec65220c3d1f04f339d7d7b06a6f18b811aef309c6721,FAM00263,1,,COMPLETE,R2,medium,0x81f604e86f6c02c982075efcea800de826598f2a: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability).,exec=2104B meta=53B; reachable={'CALL': 3}; unguarded=none; guards=6; ecrecover=False; unresolved_jumps=0; coverage=COMPLETE,,,,,guard_dominated_sensitive_capability,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | No verified source on Sourcify to corroborate the bytecode evidence.",0x81f604e86f6c02c982075efcea800de826598f2a,2157,25614595,79,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x81f604e86f6c02c982075efcea800de826598f2a.json,https://etherscan.io/address/0x81f604e86f6c02c982075efcea800de826598f2a,
V2-0536,0x3f5e1e40769bc9194d9cd4f480f1e613ed3478bc,ccac870b3d7281e722aa5e19699f2ae2e0bd259c4008684a88fa607315e77528,FAM00028,1,,COMPLETE,R2,medium,0x3f5e1e40769bc9194d9cd4f480f1e613ed3478bc: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability).,exec=3806B meta=53B; reachable={'CALL': 2}; unguarded=none; guards=3; ecrecover=True; unresolved_jumps=0; coverage=COMPLETE,,,,,guard_dominated_sensitive_capability,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | No verified source on Sourcify to corroborate the bytecode evidence.",0x3f5e1e40769bc9194d9cd4f480f1e613ed3478bc,3859,25681989,5,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x3f5e1e40769bc9194d9cd4f480f1e613ed3478bc.json,https://etherscan.io/address/0x3f5e1e40769bc9194d9cd4f480f1e613ed3478bc,proxy_or_delegatecall
V2-0537,0xc93e68b24d748c7cbb1df9168b20bb3b046b7e22,ccd2585ad4bb84eb1af9a0736ed346130a26e227ad7ef5005d6d5ebcc319479b,FAM00359,1,,PARTIAL,R2,low,"0xc93e68b24d748c7cbb1df9168b20bb3b046b7e22: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control, unguarded_state_write_or_creation).","exec=11293B meta=0B; reachable={'CALL': 6, 'SSTORE': 8}; unguarded={'CALL': 4, 'SSTORE': 2}; guards=19; ecrecover=True; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATEx1, CREATE2x4, SELFDESTRUCTx2",,,,,unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATEx1, CREATE2x4, SELFDESTRUCTx2; metadata trailer not separable (executable_fallthrough_into_metadata_possible); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0xc93e68b24d748c7cbb1df9168b20bb3b046b7e22,11293,25623151,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xc93e68b24d748c7cbb1df9168b20bb3b046b7e22.json,https://etherscan.io/address/0xc93e68b24d748c7cbb1df9168b20bb3b046b7e22,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata
V2-0538,0xccaa860a7f3cf7e4152b009d7e52ba3ea4d25b03,cd94d63c05ab650fbd27b19e3dc56d2681a1318dd3c445dfcefeff642a281d59,FAM00016,1,,PARTIAL,R2,low,0xccaa860a7f3cf7e4152b009d7e52ba3ea4d25b03: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control).,"exec=13527B meta=0B; reachable={'CALL': 11}; unguarded={'CALL': 3}; guards=1; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4",,,,,unguarded_call_with_unproven_target_control,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0xccaa860a7f3cf7e4152b009d7e52ba3ea4d25b03,13527,25603506,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xccaa860a7f3cf7e4152b009d7e52ba3ea4d25b03.json,https://etherscan.io/address/0xccaa860a7f3cf7e4152b009d7e52ba3ea4d25b03,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata
V2-0539,0xf9a99f88ad00934bc60544560c762ae6547f3f1f,ceed83a07ea8551eb8e0969883232ea562b1278f890702148e7ecada03a00ac0,FAM00440,1,,PARTIAL,R2,low,0xf9a99f88ad00934bc60544560c762ae6547f3f1f: reachable sensitive capability whose exploitability is conditional (guard_dominated_sensitive_capability).,"exec=12402B meta=0B; reachable={'CALL': 11}; unguarded=none; guards=15; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=capabilities present in executable code were never reached by the traversal: SELFDESTRUCTx1, SSTOREx8; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes",,,,,guard_dominated_sensitive_capability,"Guard strength was not verified: a guard comparing msg.sender against a stored authority is only as strong as whatever can write that storage slot, which this analysis does not resolve. | Coverage is PARTIAL: capabilities present in executable code were never reached by the traversal: SELFDESTRUCTx1, SSTOREx8; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0xf9a99f88ad00934bc60544560c762ae6547f3f1f,12402,25660870,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0xf9a99f88ad00934bc60544560c762ae6547f3f1f.json,https://etherscan.io/address/0xf9a99f88ad00934bc60544560c762ae6547f3f1f,low_confidence; analyzer_disagreement_present_but_unreached; label_changed_v1_R1_to_v2_R2; no_recognizable_solidity_metadata
V2-0540,0x5008991f551d32a68818431f0ae3e70e698a656b,cf55651390db60a2106cf16b28410a15ef04caf125a45f5179715941c8114d45,FAM00016,1,,PARTIAL,R2,low,0x5008991f551d32a68818431f0ae3e70e698a656b: reachable sensitive capability whose exploitability is conditional (unguarded_call_with_unproven_target_control).,"exec=13527B meta=0B; reachable={'CALL': 11}; unguarded={'CALL': 3}; guards=1; ecrecover=False; unresolved_jumps=0; coverage=PARTIAL; coverage_reasons=traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4",,,,,unguarded_call_with_unproven_target_control,"Target provenance is a constant or memory-derived value. Memory provenance is not tracked transitively back to calldata, so an attacker-chosen target cannot be ruled out or confirmed from this evidence. | Coverage is PARTIAL: traversal hit its per-pc state cap; exploration was truncated; capabilities present in executable code were never reached by the traversal: CREATE2x1, SSTOREx4; metadata trailer not separable (metadata_start_not_instruction_boundary); opcode counts may include non-executable bytes | No verified source on Sourcify to corroborate the bytecode evidence.",0x5008991f551d32a68818431f0ae3e70e698a656b,13527,25602990,1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x5008991f551d32a68818431f0ae3e70e698a656b.json,https://etherscan.io/address/0x5008991f551d32a68818431f0ae3e70e698a656b,low_confidence; analyzer_disagreement_present_but_unreached; no_recognizable_solidity_metadata
