chain,address,proposed_label,confidence,risk_categories,coverage_status,review_path,v1_label,v1_confidence
ethereum,0xe25746b0d27518e6f6219d44ab3cb42fb1d5adae,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xe25746b0d27518e6f6219d44ab3cb42fb1d5adae.json,B,medium
ethereum,0xe2aad4ae4eda149d9eb8bc885529ef2ee04f62d7,R2,low,guard_dominated_sensitive_capability,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xe2aad4ae4eda149d9eb8bc885529ef2ee04f62d7.json,B,medium
ethereum,0xe2c04793ba0ad6779028f7b0e1aec131047aa50b,R2,low,guard_dominated_sensitive_capability; unresolved_proxy_target,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xe2c04793ba0ad6779028f7b0e1aec131047aa50b.json,R2,low
ethereum,0xe3014e9ab2739adef234b3829c79128746160178,R2,low,guard_dominated_sensitive_capability,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xe3014e9ab2739adef234b3829c79128746160178.json,B,high
ethereum,0xe3849584b2859a23bf1fbe881ea76c4a39045477,R1,medium,unguarded_call_to_calldata_supplied_target,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xe3849584b2859a23bf1fbe881ea76c4a39045477.json,R2,low
ethereum,0xe3e37aa193ab152b71b6223dcf3584be878a4e43,R2,low,guard_dominated_sensitive_capability,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xe3e37aa193ab152b71b6223dcf3584be878a4e43.json,R2,low
ethereum,0xe405e3e95e895d16506d38a55ab53d530ecc8447,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xe405e3e95e895d16506d38a55ab53d530ecc8447.json,R2,low
ethereum,0xe40ccb2d94975c51bff0c004efdfd9b3a5796fa4,R2,low,unguarded_capability_under_incomplete_coverage; unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation; unresolved_proxy_target,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xe40ccb2d94975c51bff0c004efdfd9b3a5796fa4.json,R2,low
ethereum,0xe41d07482509ab80f12b3fc45c0e481d0b73c64d,R2,low,guard_dominated_sensitive_capability,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xe41d07482509ab80f12b3fc45c0e481d0b73c64d.json,R2,low
ethereum,0xe478288ae42510d4293bc6307b34959f77fcf6af,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xe478288ae42510d4293bc6307b34959f77fcf6af.json,B,medium
ethereum,0xe4b1781ea33fa8cd4e77883ee82b6163c04f00f2,R1,medium,unguarded_call_to_calldata_supplied_target,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xe4b1781ea33fa8cd4e77883ee82b6163c04f00f2.json,R2,low
ethereum,0xe4c5fa238f4fa76c21b964c857abf526e714fe0f,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xe4c5fa238f4fa76c21b964c857abf526e714fe0f.json,R2,low
ethereum,0xe4f741b8b86f7379cd8d3f1d1bebedc971ef82e7,R2,medium,guard_dominated_sensitive_capability; unguarded_state_write_or_creation,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xe4f741b8b86f7379cd8d3f1d1bebedc971ef82e7.json,R2,low
ethereum,0xe50fa282caf6d1c8d76951455df35ba01e54bfad,R2,medium,guard_dominated_sensitive_capability; unguarded_state_write_or_creation,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xe50fa282caf6d1c8d76951455df35ba01e54bfad.json,B,medium
ethereum,0xe5d4da5d17d8ba1fff29d4c24b3dd0c0de73f872,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xe5d4da5d17d8ba1fff29d4c24b3dd0c0de73f872.json,R2,low
ethereum,0xe60064f3efde79b0a98217ad5a1270b1daeeb2c9,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xe60064f3efde79b0a98217ad5a1270b1daeeb2c9.json,R2,low
ethereum,0xe6259d8fa4535273a5bf00287f6d350c556a940d,R1,medium,unguarded_call_to_calldata_supplied_target,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xe6259d8fa4535273a5bf00287f6d350c556a940d.json,R2,low
ethereum,0xe6b97aa1490c93c28a14d86c13c9dc9c950643ed,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xe6b97aa1490c93c28a14d86c13c9dc9c950643ed.json,B,high
ethereum,0xe6cae83bde06e4c305530e199d7217f42808555b,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xe6cae83bde06e4c305530e199d7217f42808555b.json,B,medium
ethereum,0xe73d866b2acc6f93476a722ad2d26c89104d360b,U,medium,incomplete_control_flow_coverage,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xe73d866b2acc6f93476a722ad2d26c89104d360b.json,B,high
ethereum,0xe76007fc0dceb3ce5bc972fc20956cc78e085da2,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xe76007fc0dceb3ce5bc972fc20956cc78e085da2.json,R2,low
ethereum,0xe7c2b8c3b4ca7d398aff25ec15785a5c98746243,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xe7c2b8c3b4ca7d398aff25ec15785a5c98746243.json,B,medium
ethereum,0xe819aa682c092045377d9ac222994086af819cd1,U,medium,incomplete_control_flow_coverage,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xe819aa682c092045377d9ac222994086af819cd1.json,R2,low
ethereum,0xe870793621d4e2694dce54b8d51d23bd107d9fbe,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xe870793621d4e2694dce54b8d51d23bd107d9fbe.json,B,high
ethereum,0xe8bdb9cdce6a0d8ad1cd3af590bee43bb88114b2,R2,low,guard_dominated_sensitive_capability,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xe8bdb9cdce6a0d8ad1cd3af590bee43bb88114b2.json,R2,low
ethereum,0xe9707d82341c3ef8feea772223635c981a0789fb,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xe9707d82341c3ef8feea772223635c981a0789fb.json,B,medium
ethereum,0xea4aa023d7db3b31a5d64fa41315543b630513e4,R2,low,unguarded_capability_under_incomplete_coverage; unguarded_call_with_unproven_target_control; unresolved_proxy_target,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xea4aa023d7db3b31a5d64fa41315543b630513e4.json,R2,medium
ethereum,0xea9a903ea7db3c6a803b7d75cfb032f0b29e4983,R1,medium,unguarded_call_to_calldata_supplied_target,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xea9a903ea7db3c6a803b7d75cfb032f0b29e4983.json,B,medium
ethereum,0xead1651f65ff16f95bd7772754a5d936501ad655,R1,medium,unguarded_call_to_calldata_supplied_target,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xead1651f65ff16f95bd7772754a5d936501ad655.json,B,high
ethereum,0xeafc2187e9c07b8206b32e690bc245d480acd10a,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xeafc2187e9c07b8206b32e690bc245d480acd10a.json,B,medium
ethereum,0xeb22a9d52f13d3887e358b4c28ad13ee90d2f0ab,R2,medium,guard_dominated_sensitive_capability; unguarded_state_write_or_creation,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xeb22a9d52f13d3887e358b4c28ad13ee90d2f0ab.json,R2,low
ethereum,0xec7146fe09e84e4ff1338ca5c1946056c169cd75,R1,medium,unguarded_call_to_calldata_supplied_target,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xec7146fe09e84e4ff1338ca5c1946056c169cd75.json,R2,low
ethereum,0xeca8a631f5b06191056e8fa9a0c860d1cc94643a,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xeca8a631f5b06191056e8fa9a0c860d1cc94643a.json,R2,low
ethereum,0xecad547e905892ff19d162ca57b91f0fecf78469,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xecad547e905892ff19d162ca57b91f0fecf78469.json,R2,low
ethereum,0xed1665814988377c5919452e36167b9ed3bc82c0,U,medium,incomplete_control_flow_coverage,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xed1665814988377c5919452e36167b9ed3bc82c0.json,R2,low
ethereum,0xedf2e7414924ea46a67e0706a20481e197de9d29,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xedf2e7414924ea46a67e0706a20481e197de9d29.json,R2,low
ethereum,0xee11b989cf7784209c78056c6f5191ac8e07b9f4,U,medium,incomplete_control_flow_coverage,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xee11b989cf7784209c78056c6f5191ac8e07b9f4.json,B,medium
ethereum,0xee62fdefdb8ed5e31d851fe7a1002dcd69aeb003,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xee62fdefdb8ed5e31d851fe7a1002dcd69aeb003.json,R2,low
ethereum,0xeed5432b1d1ee2ba31830e8936b43dbab84563a8,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xeed5432b1d1ee2ba31830e8936b43dbab84563a8.json,B,medium
ethereum,0xeef002afc28af73619d16bcdc58a0f7f8893574e,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xeef002afc28af73619d16bcdc58a0f7f8893574e.json,B,medium
ethereum,0xeefbfa786e79b4e3896726c93dde00199a624593,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xeefbfa786e79b4e3896726c93dde00199a624593.json,B,medium
ethereum,0xef8cc49ca1fd7f5c35924a33547d76fe1c85d4e8,R2,low,guard_dominated_sensitive_capability,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xef8cc49ca1fd7f5c35924a33547d76fe1c85d4e8.json,R2,low
ethereum,0xef93688b67019e4b48f19d924f9f8c1f01fb4b3f,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xef93688b67019e4b48f19d924f9f8c1f01fb4b3f.json,R2,low
ethereum,0xefc0f6f6e73915bdd816b4881c204999b7e200ab,R2,low,guard_dominated_sensitive_capability,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xefc0f6f6e73915bdd816b4881c204999b7e200ab.json,R2,low
ethereum,0xefd941b9a778051f5e7bef82fc51bd46ec518511,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xefd941b9a778051f5e7bef82fc51bd46ec518511.json,R2,low
ethereum,0xf1adfb6e5eaa7616c1e29c59e4c845f9d09feea9,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xf1adfb6e5eaa7616c1e29c59e4c845f9d09feea9.json,R2,low
ethereum,0xf34aecff305b439f3d7571b947f6bdf769639de3,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xf34aecff305b439f3d7571b947f6bdf769639de3.json,R2,low
ethereum,0xf366fbf916917117e6a2782ae5f920b4b0c5b3e4,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xf366fbf916917117e6a2782ae5f920b4b0c5b3e4.json,B,medium
ethereum,0xf38224a305f4718d4e272ec86abe9d0f9a3147f4,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xf38224a305f4718d4e272ec86abe9d0f9a3147f4.json,R2,low
ethereum,0xf456464cd3ac63e94e122a88ec8d2bb9605d3823,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xf456464cd3ac63e94e122a88ec8d2bb9605d3823.json,R2,low
ethereum,0xf4ad74f2bf4c8c9b1709c86893af664d3cd2da9e,R2,low,unguarded_capability_under_incomplete_coverage; unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xf4ad74f2bf4c8c9b1709c86893af664d3cd2da9e.json,R2,low
ethereum,0xf4b2569a806c1f4d1be0cebc3f0475a3d17a1c4d,R2,low,guard_dominated_sensitive_capability,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xf4b2569a806c1f4d1be0cebc3f0475a3d17a1c4d.json,R2,low
ethereum,0xf4d6b60e29f079505b06894ccdb6693db4b1b079,R2,low,unguarded_capability_under_incomplete_coverage; unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xf4d6b60e29f079505b06894ccdb6693db4b1b079.json,R2,low
ethereum,0xf4f3022183afcdca51469e760976811652b1d1d7,R2,medium,unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xf4f3022183afcdca51469e760976811652b1d1d7.json,R2,low
ethereum,0xf519428475b23fb9f00bc88ee0eff615a7903fd4,R2,low,unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xf519428475b23fb9f00bc88ee0eff615a7903fd4.json,R2,low
ethereum,0xf54bd2edd32380d5402e6e8d3b9da8c55e77d8d2,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xf54bd2edd32380d5402e6e8d3b9da8c55e77d8d2.json,R2,low
ethereum,0xf5aa1992e10e5eccd8f6d6e2c946f5f99afc4785,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xf5aa1992e10e5eccd8f6d6e2c946f5f99afc4785.json,R2,low
ethereum,0xf5f0790bc13880e80ce7388c60f2bcafaac8c1f7,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xf5f0790bc13880e80ce7388c60f2bcafaac8c1f7.json,R2,low
ethereum,0xf67b710f95eb8aa07a3180f0addd469fe6e6bde0,U,medium,incomplete_control_flow_coverage,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xf67b710f95eb8aa07a3180f0addd469fe6e6bde0.json,R2,medium
ethereum,0xf6adf71c0109eeecefaddeeb540ac737d1006b14,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xf6adf71c0109eeecefaddeeb540ac737d1006b14.json,R2,low
ethereum,0xf6d3875dccf7c9a65eedff511086ef8806a6b993,R2,low,guard_dominated_sensitive_capability,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xf6d3875dccf7c9a65eedff511086ef8806a6b993.json,R2,low
ethereum,0xf712684c0115a5638d861ab999a292e3f662da45,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xf712684c0115a5638d861ab999a292e3f662da45.json,R2,low
ethereum,0xf71cdf7833b5e451a5d669bf273506f95a3174aa,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xf71cdf7833b5e451a5d669bf273506f95a3174aa.json,R2,low
ethereum,0xf77afe9f5fb552e5a32b787f6423dae1a9e31cd9,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xf77afe9f5fb552e5a32b787f6423dae1a9e31cd9.json,R2,low
ethereum,0xf7a97eb845f31b114c1e662b8c4a0e06c480829e,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xf7a97eb845f31b114c1e662b8c4a0e06c480829e.json,R2,low
ethereum,0xf7e7eee35381ca96afb93563685bfcd125cf8a6d,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xf7e7eee35381ca96afb93563685bfcd125cf8a6d.json,R2,low
ethereum,0xf8ff5e5e784e628d238a769a1e7221673ab9a915,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xf8ff5e5e784e628d238a769a1e7221673ab9a915.json,B,medium
ethereum,0xf938a5c0a6f3ea76ffd05e484f3d723af6c379df,R1,medium,unguarded_call_to_calldata_supplied_target,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xf938a5c0a6f3ea76ffd05e484f3d723af6c379df.json,R2,low
ethereum,0xf99d7060d1806553fcd8c8d6c23ba8bd37a7f698,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xf99d7060d1806553fcd8c8d6c23ba8bd37a7f698.json,B,medium
ethereum,0xf9a99f88ad00934bc60544560c762ae6547f3f1f,R2,low,guard_dominated_sensitive_capability,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xf9a99f88ad00934bc60544560c762ae6547f3f1f.json,R1,low
ethereum,0xf9b681edbe2260b5e508c78ad56878432cd548fc,U,medium,incomplete_control_flow_coverage,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xf9b681edbe2260b5e508c78ad56878432cd548fc.json,R2,low
ethereum,0xfa1d273887fb21be35811c367c40f288503132da,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xfa1d273887fb21be35811c367c40f288503132da.json,R2,low
ethereum,0xfa4bde145602826735bbb7d8b11a32863177d8a3,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xfa4bde145602826735bbb7d8b11a32863177d8a3.json,R2,low
ethereum,0xfa779c80fce786a3627dd6710f9c0ebff185d55b,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xfa779c80fce786a3627dd6710f9c0ebff185d55b.json,R2,low
ethereum,0xfaf952b5675f01e652c200cd42f92847c3bcfc69,R2,medium,unguarded_call_with_unproven_target_control,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xfaf952b5675f01e652c200cd42f92847c3bcfc69.json,B,medium
ethereum,0xfb1b8fb55d1aabeb96bc1c36a9754b28e46a8b6a,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xfb1b8fb55d1aabeb96bc1c36a9754b28e46a8b6a.json,B,medium
ethereum,0xfb2dda98e92a919c24604ac358db74c432578c61,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xfb2dda98e92a919c24604ac358db74c432578c61.json,R2,low
ethereum,0xfb64e27481a9eefcb4394a747dd1a5fb7aadb14a,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xfb64e27481a9eefcb4394a747dd1a5fb7aadb14a.json,R2,low
ethereum,0xfb841826c209b45cbbc2746a570000f05667e463,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xfb841826c209b45cbbc2746a570000f05667e463.json,R2,low
ethereum,0xfc1180ab6c2a341bde53887a7900b412c3daa7f3,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xfc1180ab6c2a341bde53887a7900b412c3daa7f3.json,R2,low
ethereum,0xfc2c64ce1c098a7328874dd09d9a71e306d1a948,R2,medium,unguarded_call_with_unproven_target_control; unguarded_state_write_or_creation,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xfc2c64ce1c098a7328874dd09d9a71e306d1a948.json,R2,medium
ethereum,0xfc99806cff7f383ee0cfd6e696b737107439b4cb,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xfc99806cff7f383ee0cfd6e696b737107439b4cb.json,R2,low
ethereum,0xfcd233b937d7622aac63ced3c9a1a12f4a6b64e3,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xfcd233b937d7622aac63ced3c9a1a12f4a6b64e3.json,B,medium
ethereum,0xfd0bedfcc267a97faeda2a199a159c6f2d8fe7f1,R1,medium,unguarded_call_to_calldata_supplied_target,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xfd0bedfcc267a97faeda2a199a159c6f2d8fe7f1.json,R2,low
ethereum,0xfd18fdefdab6bb3779a452a2e5d4f353a72bf70e,R1,medium,unguarded_call_to_calldata_supplied_target,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xfd18fdefdab6bb3779a452a2e5d4f353a72bf70e.json,R1,low
ethereum,0xfd794925a38c7e74e433225968503b5072220fb9,R2,medium,guard_dominated_sensitive_capability,COMPLETE,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xfd794925a38c7e74e433225968503b5072220fb9.json,R2,low
ethereum,0xfe01f1d8c4bc794f8fca6d7f39915c6af2bd6980,R2,low,unguarded_capability_under_incomplete_coverage; unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xfe01f1d8c4bc794f8fca6d7f39915c6af2bd6980.json,R2,low
ethereum,0xfe5ab480e6d2eb6ae24eeb3b5f9459d76a30220d,R2,low,unguarded_call_with_unproven_target_control,PARTIAL,/home/pollmix/Coding/AuthGuard-7702/data/llm_reviews/v2_promptv2/ethereum_0xfe5ab480e6d2eb6ae24eeb3b5f9459d76a30220d.json,R2,low
